dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9
3.8357533829204673,5.935294755918633,5.247884396209477,6.314039841012859,4.072133936540833,2.214846221495781,2.1387550493956136,1.6223784196866964,4.634606921511433,1.1058591515394558,false
5.265487720727937,2.664030584693417,2.4704951416724734,3.0414939523720625,1.6878569401016303,2.2349200944070073,4.59014657589122,2.986352539353085,4.040588540989258,3.775862277719848,false
6.569010856291261,5.783379470163062,4.724943171844446,3.355687136507942,6.201671697091795,3.717491315765079,2.7189807156023944,1.1952092581966896,7.294249896720106,8.090080273472246,false
3.638137326554635,4.009297362448462,3.820823898564133,5.38121884563364,5.266269146647722,3.4352727339356246,0.5633337128441456,4.301868089540768,1.3282506582586806,3.179461919324977,false
5.044755734693221,3.9789464370530743,7.3736259726118085,-0.7713699164164011,7.292118884306207,1.7051239129412217,4.492113840889619,3.603846832521823,4.833869700517626,4.860833210942557,true
4.759097179742358,6.470825289716462,5.276268531083332,2.5716818179412724,5.345529877437754,0.9652393796584215,3.807146283914687,8.540340539437427,0.7152074729343667,3.4639532639509643,false
4.377079149075937,3.600985899247874,2.282136556291116,4.527340337772593,1.0751319245132231,7.181003019590817,3.455362214581447,2.061901407427241,6.166751078957427,5.171043244400565,false
3.7005256540138953,0.43279300247922237,6.948667781652899,2.3652399277164786,4.144709924711841,2.9929748334488995,3.891791456505284,1.9965054454301008,6.452116927090516,4.608992740622994,false
0.38074144756114503,3.3326292251580005,5.694566540270519,5.426563077511596,2.7410975899142116,4.252234390475069,5.65269526966218,4.69832011678998,2.7521844122925367,6.437195129386566,false
1.823571341338078,3.9293169978747713,6.551078916521123,3.3376820383365033,1.5239985860679552,5.656891291280761,-1.1565466809276783,2.319669100915471,1.7294050545154396,4.28164198960219,false
3.8193652724082177,7.8206906376148755,4.917329674818943,1.5327034683374898,2.624980044455379,4.752513137400002,-0.45209769159653135,4.779673638716426,2.51879830204384,3.3527764752296947,false
3.109034501019201,1.9222043029601465,6.486673841843237,2.8438455986923854,-0.2829757309997589,2.642056260751204,0.07662643474619779,3.8013422591778827,1.0152224964111922,0.6663196314426751,false
3.6910836482224054,8.478707593596802,1.7247270970676465,5.562191145288059,4.712855411200005,4.682441695995958,2.0746058327631234,5.173940173174908,2.790261473794456,5.1254984676409245,false
1.8425288025333382,4.03888994417778,6.3098725146818815,3.9001537885929562,2.214300013124493,0.6724090518113428,4.414390047914601,5.292530331458778,6.3429040821223825,4.299519333539623,false
3.4086408034996,5.775615091019009,1.7430117844449784,4.521003514991271,-0.478773975614877,6.85306311883207,7.920461378597702,4.205325022486838,1.0260885185268025,5.356007468485727,true
2.7661250000568103,4.877289456168605,4.542557540302104,2.7179079827558903,1.734516585452445,0.7447583948924854,6.5683681388305715,6.762828287810877,1.9057673996076523,3.5843635564266703,false
4.024524340194626,4.156180520680231,6.73370769309838,4.543150175648908,4.687382781510806,3.5182443955234652,2.1293287297531536,3.8390993426062474,1.3404493043957606,3.9679547165755777,false
5.878697305365042,4.277384075034412,5.269394314953104,2.896951950705552,6.613387186499816,6.597828385103743,4.480493837592127,3.2778030281426043,6.731125219838059,4.84824005394375,false
6.41720522014548,2.008556180397603,2.0495689135248525,8.269662038431237,9.816173662187179,6.592652281984502,2.6406649176597488,4.878828578044358,0.6683715467680709,1.0394459355981058,false
3.2555421438023178,3.665042486084761,3.1947870632497093,3.5565100486014876,8.99004457219255,4.956274704613041,2.766794265264437,3.656366795929899,4.846795176255294,3.1893042883692337,false
4.323970486835099,4.230355673865069,0.02610657619118717,6.740190855283147,3.403457011792966,10.250410832581153,4.127421512439055,2.3940482558058025,3.5669419970352614,4.011826304137223,false
6.31231763769605,4.636871643368371,5.207468324455983,7.364017903067779,4.137791142122125,0.05596765701755224,5.526372664664566,0.6350399673477973,5.384235507115078,2.599722888514048,false
2.4346851190477943,5.512824573152138,4.825074444588913,4.1073022483221315,5.9359282658194354,5.799302841751269,4.898324710759226,5.15054373072512,2.5921612175648168,3.4623337723787304,false
2.2185721257810402,1.0426695551445335,2.875515135120435,1.5035088960990923,2.7739339913997885,2.2184179617436306,4.934481168617274,3.4151175350062513,1.4327365727939427,5.661537312568812,false
4.4979283341623795,4.3405991216797135,4.95193031799736,8.035865098079718,5.214353275496126,6.056533412546254,4.076389306586989,4.33888633699781,1.5900242113487257,5.885668015093106,false
5.931699493045391,4.5915210728268825,5.799242872313215,9.10712089695344,2.9461273335827247,2.4827134870445473,4.023693383001709,4.006545333122173,7.189953426960077,4.505526470595376,false
-0.31247342909408715,4.570950936874395,4.247559935534788,5.871276743074876,4.831531501526595,1.9758056622808655,4.962848037275535,4.942078615850583,5.366142704638028,1.5898931875815765,false
8.14230284206516,2.770606518363769,4.68978387304557,5.992048786020886,5.30123160945535,4.862437048198934,2.51616239454709,9.026954790410269,3.42727919165191,5.447920316388706,false
5.122249469934277,6.620292204035128,-0.8595898955394423,5.238768678617648,3.813210854172823,2.642057905419469,3.32075411761109,4.702202013567796,3.7976622526992263,5.828132790453359,false
4.4839316713265305,4.829296871382505,6.829599658817158,4.22717240644152,0.9801104566962904,8.966226026004975,5.230580573403895,3.8798950245739623,5.583778894402781,4.477132728458336,false
5.842162350628814,1.3384246574307435,2.31552906091457,6.672143561229762,2.689308172217767,1.2846723876926855,4.7011210466836735,1.4472143399818393,4.15327764626162,1.3885252820124938,false
4.0575133700915815,3.776234242562845,5.737456277485384,2.594611008823234,4.675610052687323,4.155762689256769,3.110266473936536,3.5020656109368127,-0.8598719487913558,0.10377310406786844,false
7.0031995423430455,6.219855256085836,4.321696772793187,4.885715586159197,3.6971670157922762,3.9709031706710536,7.015970821006938,6.119363450742849,3.7671028800441486,5.880108685989495,false
4.788747205363136,6.093353822539644,3.130700070210204,6.141220367083923,4.28477312413519,6.477833793220073,4.573681279029556,2.737463723260368,4.827341768761218,3.100060301737301,false
4.743852670843927,6.709538605060888,4.209157604263945,4.720051479256436,6.372955903219788,5.088747366326955,5.555249057085795,6.368222138347621,2.0670332821689414,5.30468688818157,false
1.200810938761924,3.5312116305680425,-0.29784308469981813,1.6556503680204946,2.6572036961913725,7.253883187080717,3.7540987719998897,3.937102868953264,4.0820756439627415,3.176596227445865,false
6.239686056835479,5.313640335624216,4.623480109220539,5.016449932497509,-1.1196361711369995,2.652285523200253,6.65294703574074,2.427473908430836,3.080606650759561,5.174847567581871,false
7.309057730781262,4.722678586125368,3.258770779623782,2.098631349336518,3.9764209084241386,5.411793036438205,3.284824924265358,4.055364121300522,7.47194539088601,4.460683973283218,false
3.0806121579997257,1.349365103136114,2.544496555354542,3.9722012530390076,2.768269564388768,4.006480014258292,7.953858250852315,4.286700771836383,3.4468261461464738,3.836238574558743,false
0.24456440018244008,4.585662595715514,5.715166391406517,1.7420178153678614,5.0121299357569296,1.5091073944393734,1.3449410401326665,4.572172954635482,2.5552902685095478,2.781566659396171,false
5.063941152801304,4.735987713291169,6.052781721353597,3.412920120042492,2.1277908707388002,8.070389766207,8.155252079086324,0.15508813328790572,5.043042907841612,2.3298791244371753,false
3.5540011748924636,4.715650421018415,3.441828343193467,-1.1549082154459533,4.863774512990517,2.8133879809822817,4.0230861101758215,4.4906498391050125,2.961829678784147,7.074705119194451,false
2.4576475682726944,3.617325429097082,2.804712233772401,5.582412778881673,2.5884227476450885,5.141425289471734,1.96850598383846,4.251514999152329,2.6080795733035833,3.6742946266699437,false
1.770408510035304,3.3557060851738667,3.99262279899419,5.106859168162417,2.3503707946687253,2.359733759606713,4.190606878052548,0.5434267430212985,5.4777024815077136,3.910470292975097,false
5.118523252357688,3.6548526345245085,1.9994633898830343,3.1252231097550967,-0.006310178194847754,2.525877903728147,2.1374415156291775,4.875050455601293,2.7735398912914113,3.7218948259992284,true
5.626745436498602,3.914358722870401,4.438511167896882,4.61705950754672,6.330291422164285,3.2842455763551004,3.2330825464321906,2.6934827499590748,6.5954179359367675,3.383047876132312,false
4.8173240811806455,2.972431115999415,3.3466122921363315,6.739902181650454,1.5368338116362277,3.8857610887100624,3.489305270045684,4.6679426155264885,3.979761607629395,4.271934675746922,false
0.7099470129001539,6.847667265007205,4.028995363990982,-0.08097113666760247,6.469835885444034,5.968146162444951,2.9227120715353694,2.6541656126619237,4.701385008292489,4.151396611014315,false
4.166774590821416,6.780978259467053,4.013458710556546,6.565153420110493,0.4294730980293031,4.188245197489658,4.272367957147838,5.771922988646243,3.231119220436487,5.786268423049474,false
3.6356203317215776,3.498819362064395,3.612870720892889,2.913823989256408,3.9622128175323104,3.0287166952048805,2.1616573223286917,4.794292259205781,2.13283658011911,3.7028814033272024,false
5.808929907525556,6.482266674583764,7.925805507939437,2.435973735398113,5.286767310504128,4.051419068720163,1.5936384439381346,4.821444052279111,-0.7473722722363787,6.189725400782457,false
1.7360501850740024,6.268300422222606,8.290402115595715,6.364672876189779,1.2261838447301479,6.815180541404479,5.018232371875037,2.296058375872347,3.087152782348376,3.6559365198632823,false
1.8186346347663944,4.775231187455358,5.138166971156268,3.1514455761349063,3.6779780889042026,3.2385849433885308,-2.0877519424101667,5.478617129908844,5.20539811867851,2.973640577877906,false
7.366977856972678,1.139252010466806,3.7887566437546107,8.379771857850372,4.987641325482859,1.7838570886213736,0.9438721628720335,3.918520942880363,5.347778075523335,3.508307056859839,false
1.072071074209569,1.1167162054516186,1.929233723067488,0.10189943330862761,6.7579986132192005,-0.6287916890418188,5.736231975473652,3.2473562371183267,6.796699664002241,3.8995231604554705,true
5.3037968742722335,2.898318477786992,4.938921459783762,4.742140139223722,0.37561218679720376,2.4189064373451714,3.55053786055482,0.7363259779427977,4.19293921663852,4.206117214144818,false
4.7640853728275925,3.583796097495322,3.5570289193970557,5.3438965257444115,2.4699821268286524,8.373793331999993,4.904677789316358,3.1700867780859925,6.194705510548269,6.333868229139252,false
3.852867294136427,2.0060598500012947,3.5226161677061403,1.7589165216770022,0.351321268206195,1.1281406870909958,0.17975409063058922,4.2436488556957475,4.4221007874533615,3.5404687096587937,false
5.64643015320088,-0.6597564607360109,4.868353525472707,-0.18550656880137506,3.645779951773132,2.295399582954722,0.4587472758054556,4.220815283070794,1.784049369354296,3.577436866986033,false
6.840150169105495,2.149934080592775,0.6838427574180801,6.39565251269271,-0.44295178318094486,6.766462506626311,4.14453411160692,2.331992678753262,4.432724605043729,2.7249332710445486,false
0.2777976078553537,3.989095243383625,1.9761165263943243,2.6524052157617106,9.072305985203949,4.260508521676339,3.109006994362922,3.0874071879666163,5.653689452498208,6.076186516591604,false
4.539448925912624,2.314284694817215,3.0538542580074957,2.5702734492120953,1.7841846140991278,4.2684669799205395,4.430895058445116,5.455817150544798,0.4479012062174128,8.120219970125266,false
4.535218543073216,2.3856624491533207,3.7098761467468835,3.1475415002063314,4.359461750380085,6.4859515199495466,5.139555127059445,-1.4083912152559668,4.364358566684179,7.182684179677055,false
4.542621748324357,2.6258780864484645,6.758186239619311,3.3449392349376703,4.144572111112523,4.641296657016605,4.140444710545621,3.9994813428584957,6.922174193964798,2.598434979775454,false
4.726602643113221,3.8769510590917213,7.874201088094441,0.4750542251709411,4.652549585783025,3.054563288128254,8.297759677094838,3.4706780068074075,2.018358295015923,4.23950841306749,false
6.932053023686409,3.527613183829846,5.075352317882712,4.467108760906447,5.1126531105799415,5.3961487293981545,2.9791740430013407,2.5420082325673397,4.889281353773318,5.396983922721535,false
3.34131050785089,4.969954238757154,6.192978598560206,1.6634906645838332,0.9096405144390136,2.240656861474423,4.045801992478928,2.7612290865639295,8.942289545917074,5.802710317770003,false
5.969319266488648,6.078727838701273,1.8474916655145148,5.496950402344117,2.8139902366866956,-1.1634242049133077,2.715004688162704,1.1522403235304588,3.0847697865384003,3.848628630712024,false
2.8603751270239264,9.903730348426706,2.9096891880651627,1.3825240177210696,6.266542287194383,5.26027734200866,2.723322913540022,5.350352377680085,3.6614201387029275,4.8569307128961405,false
5.396059167253963,4.580934788081288,3.545923058925746,3.2513059985439217,6.610473790683057,3.766316065036424,4.945155745467813,1.0880121498195936,3.132748793951503,1.7639742975026294,false
8.295040510539316,2.3909033721535216,4.968223423125917,2.633421148645772,3.9666740280091743,7.300541217482845,4.9589191445316025,5.086574796987604,2.2016283211102112,5.225932665715579,false
3.5832569433752326,1.5433812132651616,4.267616849270359,3.772416945537711,3.598152135968393,1.9776299087911466,3.395831725970644,5.714292509457947,2.234008019539755,3.91223683656044,false
5.756837883048053,5.322122978577328,3.214658532550789,4.43409143075372,5.055759587324756,3.6440526673714864,4.573657891026892,7.364241095376006,2.4440320643491042,4.60325086720167,false
7.03005585916791,3.0023681096395793,1.4659868785553343,5.657874783316382,0.9727875272079909,6.789682656554178,1.7388532764681384,5.1943409025719465,6.96992272331708,2.796500342232127,false
2.5298285253766988,4.161939329073179,3.01495382010278,2.7188491208416217,4.318013726398369,5.159543054025425,1.8979078895779558,1.8327116186538661,6.655183481502288,2.6313679841027593,false
2.28104398826083,4.828236622722682,3.2396059003453135,3.3164923382371057,7.915028424273765,4.1665479642242405,8.099739535272924,5.5790057269907765,1.5614522549518997,4.090607251396915,false
1.9508779552708493,-1.3005740572176956,3.4541778984208698,2.9130890971536667,2.3748839261795363,4.519590682081764,2.878288098279444,2.3292663426177445,3.311747956187037,5.1533780977028645,false
6.296713464097915,3.551906215836319,5.116148424328504,1.2258323877555073,3.6719363370534963,1.9216622248768664,4.083617860381959,5.723141580034247,6.432496219054562,1.307655228828827,false
4.178196952277842,7.456540301397679,2.947481259677893,4.036414558504981,2.804132197820493,3.432174837370735,6.864706072003116,7.660420127047131,3.6970723405169172,5.115782208478343,false
1.9111783570890744,2.6180080538101773,9.54754077389261,1.7329993189521198,5.159439719459443,3.5664513317877904,7.214511335826282,3.339319668273486,1.1924982919041374,5.184302864296279,false
4.591518182238315,3.136428459288176,3.986293403726864,4.733324974023436,2.5383760386144596,5.1465586032566275,5.208332991105549,1.5563890441093386,6.031431724395375,4.567167000404642,false
4.642194917404328,2.223699320046405,4.051310271885752,4.225413963904777,3.8653976475588974,2.3881458438953445,4.287941037535171,5.220526985080118,4.537778840323021,5.798834433170199,false
4.873778897442319,3.1647821289517433,1.7060103131835818,3.8144666895882717,2.5337047718281944,5.715297353979967,2.566780050510607,6.869211553562156,4.627882013946039,2.7121513054450874,false
3.0297078401381343,1.6015683952257689,3.8327203392370155,7.134803978223307,4.135831682400724,0.2826844906144985,3.4815590332054316,6.204850872795548,5.568126719432505,6.3769706300669,false
2.459115658345312,1.763277580012626,3.927331912978828,3.2720200864000404,2.718915217013193,3.650915075160736,1.9114859974732519,3.530965547845803,-0.1400878769316085,2.3557116301909984,false
2.194895061381324,6.886453604360579,2.670054083039884,7.632450330711408,3.727455659531936,2.3421555531509126,6.793548220224836,2.382896373869288,5.1675058675758105,4.1169759845524725,false
5.349267526134904,2.348906030973952,5.181499022296673,5.274566634650212,2.355091928953169,5.4656014728627715,5.508407203171021,4.483376669520221,6.121496152665056,2.5139456403996903,false
1.6195288858607482,2.5675876698218874,3.7961037394383608,6.135958535328495,2.020024881226416,6.1964696553725656,0.813394595270466,3.067583413243332,7.37769298373162,6.1116383667752245,false
-0.17085655632651964,3.9356045035644893,2.9146250325297345,1.6128193730453635,3.2835181174378,4.892431320373398,3.6476056063087703,4.686440967509116,3.9335190735291117,3.6928283934535835,false
3.419968170301716,5.571725566444867,1.7092905918578123,4.636059452900912,4.627604015305171,5.5443980711374135,4.270111612426988,2.8952954348921205,3.9542515479720524,6.223454697752501,false
4.530835351852754,0.8283769533449714,3.912189356085943,4.349709333274253,3.4666197215657633,5.994945957119687,4.976510994505056,3.8317762509132076,-0.5491198856401516,0.9131335950066077,false
3.697992880402102,5.3087301931316215,4.365551581404682,2.8116461573249056,5.457156633519585,1.2527542063590968,3.530921765323152,3.731993677332839,6.237957059906186,5.66030915872125,false
2.603948514060042,1.6533708539411807,2.808668019486917,8.089631785189049,-1.2948907433783798,4.943010384129379,4.449187409804433,3.4105046822418075,4.196769479876737,3.3868070048985754,false
6.791876752577075,4.832843053147662,5.773164722908195,2.3234401241158817,4.478953692063132,4.108869167091255,6.665757149177938,9.272827750107133,5.029662253181581,2.747218021008139,false
6.739144273492988,1.740594577639356,5.357509747790011,1.2649580838411514,3.4507696538933503,4.401080932217961,5.631601542287623,4.54096828521004,5.650988014411435,4.10128420260107,false
8.408433446842952,3.815441395267206,4.227160876064934,2.9140465007848086,5.277032181670332,4.543757777783338,7.203110820122418,3.3804864158846497,6.215174153575106,0.5514642192729502,false
0.2430467429570511,2.036288203905388,3.441716660821699,5.753354572126234,1.5700202130948089,6.021522133446469,3.0479238280984227,1.3301461601190376,4.209129457329135,2.136613152109085,false
2.672282886329284,4.916289194947084,6.075264224083694,4.733375029493997,4.043072804632611,5.10882761649445,5.1274905078894255,2.7885418684319836,0.9210666725264511,6.269114869831753,false
0.2723337187196382,4.289335221907358,3.615658884079593,4.893623180941656,2.141142094902719,5.933169011701848,7.542961432990724,5.519916175372106,0.7046474271426666,4.313486577483199,false
4.341794357414034,3.446731236113453,6.34188185720128,5.771302568398866,5.8083101945261575,6.951938316550967,5.5204557697463414,-0.8955754271143644,2.4198015949085185,1.8530123310818496,true
3.254743236690663,2.593162636301874,5.625648728599835,2.17236994039731,1.520931603478417,3.493097457610522,2.7485081060067857,3.359697567978053,3.917768185410171,5.3740221725735005,false
1.037516840903721,6.142314596567566,6.483838335986693,0.4338934275387172,2.09988772801332,5.2092539606426325,5.02525063948042,-1.5952524801272094,0.5624535710048297,4.651082986622081,false
0.12847588488970407,7.316950097980587,2.6921713228272113,3.2733393037241765,7.241070373577871,2.2229963661597605,2.2126289405735458,2.9558068441448695,2.3440796931609085,4.764140630705375,false
5.145675956540167,3.9942837832326283,1.4357096578999573,3.619163429422817,5.347878291914971,-0.009452669451478712,7.712930192833314,4.524849698706825,5.2677740365191,3.23862843703525,false
6.044838372321516,5.522242515523393,1.579707278119197,2.886381731839246,4.03837242579593,5.6779304587235675,4.12153524203618,4.7131608078692535,1.075133467427213,3.500783713613383,false
1.0353711227917715,5.769559291301553,5.166639343316172,1.5816167745353313,4.1890176846422005,4.269454333584955,6.632043557400893,5.985678495369346,5.5830607032474315,1.945775684834425,false
5.757335371706372,4.459632860840352,3.8039692657299824,5.398946505763874,4.261269991759331,5.9079635401671275,3.004760464298363,5.200729704786494,1.7290437064954447,4.559694534363616,false
3.852291928985513,3.3144011238909044,3.863725703837465,3.815296493845717,5.257734687969118,4.840696206907789,4.009253324543773,4.0865782518729645,5.0107029681823825,8.410162753626231,false
3.0882865140082294,3.907441203303024,5.273401377064639,3.5476279948394085,3.0934603146353172,0.09477454049878853,5.4675958452309725,5.831397417790514,4.22740314901741,9.020922306155633,false
